OrderID,CustomerID,RestaurantID,OrderDate,Age,Gender,City,Rating,OrderItemID,ItemName,ItemPrice,PaymentID,Amount,DeliveryID,DeliveryTime,DeliveryStatus,ItemsPerOrder,Cuisine,PaymentMode
181,2727,15,10-12-2024,41,Male,Kolkata,4,13186,"Pasta, Dosa","""180,60""",1181,240,280,23,Late,2,Fast Food,Cash
182,1005,13,17-10-2024,39,Female,Ahmedabad,3.1,14355,"Noodles, Pizza","""150,250""",1182,400,281,62,Late,2,Italian,Cash
183,1005,25,07-06-2024,39,Female,Chennai,4.5,10707,"Biryani, Fries, Paratha","""200,90,70""",1183,360,282,49,On Time,3,Italian,Card
184,1005,14,09-12-2024,39,Female,Pune,2.8,19653,"Pizza, Fries, Dosa","""250,90,60""",1184,400,283,40,Late,3,North Indian,Cash
185,1005,32,31-12-2024,39,Female,Pune,3.6,13181,"Sandwich, Roll, Momos","""80,110,140""",1185,330,284,52,On Time,3,Chinese,UPI
186,2357,46,04-11-2024,60,Male,Pune,4.7,16854,"Pasta, Noodles","""180,150""",1186,330,285,67,Cancelled,2,Continental,Cash
187,1005,6,16-05-2024,39,Female,Pune,3,19378,"Biryani, Fries, Fried Rice, Paneer Tikka","""200,90,170,220""",1187,680,286,31,Late,4,North Indian,UPI
188,1005,40,11-08-2024,39,Female,Bangalore,2.9,14409,"Biryani, Pasta","""200,180""",1188,380,287,19,Cancelled,2,Continental,Card
189,2430,9,14-01-2024,23,Male,Chennai,2.8,19423,Biryani,"""200""",1189,200,288,16,Late,1,South Indian,Card
190,1005,4,29-01-2024,39,Female,Bangalore,4.7,12591,Biryani,"""200""",1190,200,289,17,On Time,1,Fast Food,Card
191,1005,21,08-10-2024,39,Female,Ahmedabad,3.5,18636,"Paneer Tikka, Dosa, Fried Rice","""220,60,170""",1191,450,290,24,On Time,3,Chinese,Cash
192,1005,3,08-04-2024,39,Female,Pune,3.1,15691,"Biryani, Burger, Dosa","""200,120,60""",1192,380,291,60,Cancelled,3,Italian,Card
193,1005,19,14-08-2024,39,Female,Mumbai,4.8,17721,"Paratha, Sandwich, Noodles","""70,80,150""",1193,300,292,52,On Time,3,Fast Food,Cash
194,1005,43,01-12-2024,39,Female,Ahmedabad,4.9,14878,"Paneer Tikka, Momos, Sandwich","""220,140,80""",1194,440,293,26,Cancelled,3,South Indian,UPI
195,3318,31,21-12-2024,47,Female,Bangalore,4.9,12624,"Fried Rice, Dosa","""170,60""",1195,230,294,68,Late,2,Italian,UPI
196,1005,33,04-10-2024,39,Female,Chennai,3.2,15163,"Biryani, Paratha","""200,70""",1196,270,295,55,Late,2,South Indian,UPI
197,2962,10,19-03-2024,25,Male,Hyderabad,4.2,19749,"Paneer Tikka, Momos","""220,140""",1197,360,296,54,Late,2,Chinese,UPI
198,1005,38,05-11-2024,39,Female,Delhi,3.5,16985,"Noodles, Pizza, Dosa","""150,250,60""",1198,460,297,30,Cancelled,3,South Indian,Cash
199,1005,5,14-04-2024,39,Female,Chennai,4.9,14105,Paneer Tikka,"""220""",1199,220,298,24,On Time,1,Continental,UPI
200,3799,1,28-08-2024,37,Female,Hyderabad,4.7,10838,"Paneer Tikka, Pizza","""220,250""",1200,470,299,29,Late,2,Continental,UPI
201,3981,14,14-03-2024,54,Female,Pune,3.4,19144,Pizza,"""250""",1201,250,300,18,Cancelled,1,Continental,Cash
202,1005,31,23-01-2024,39,Female,Bangalore,3.7,13733,"Sandwich, Burger","""80,120""",1202,200,301,27,On Time,2,South Indian,Card
203,1005,24,18-10-2024,39,Female,Ahmedabad,3.7,10020,"Biryani, Pizza, Dosa, Paneer Tikka","""200,250,60,220""",1203,730,302,25,On Time,4,North Indian,UPI
204,1006,43,20-11-2024,27,Male,Ahmedabad,5,13405,"Sandwich, Noodles, Momos, Idli","""80,150,140,50""",1204,420,303,51,Cancelled,4,North Indian,Card
205,1006,36,16-10-2024,27,Male,Bangalore,4.2,10342,"Fries, Noodles, Biryani, Dosa","""90,150,200,60""",1205,500,304,20,Late,4,South Indian,Cash
206,1006,5,17-07-2024,27,Male,Chennai,4.6,13970,"Fries, Paneer Tikka, Pasta, Dosa","""90,220,180,60""",1206,550,305,65,On Time,4,Continental,Card
207,1006,30,08-05-2024,27,Male,Bangalore,2.6,19121,"Momos, Idli, Paneer Tikka","""140,50,220""",1207,410,306,23,On Time,3,Chinese,UPI
208,1006,47,06-11-2024,27,Male,Kolkata,3.8,17126,Fried Rice,"""170""",1208,170,307,46,Cancelled,1,Continental,Cash
209,2730,14,25-12-2024,40,Male,Pune,3.2,10300,"Momos, Paneer Tikka, Noodles, Roll","""140,220,150,110""",1209,620,308,47,Cancelled,4,Fast Food,Cash
210,1006,1,02-03-2024,27,Male,Hyderabad,4,14816,Fries,"""90""",1210,90,309,61,Cancelled,1,Chinese,Card
211,3703,5,09-09-2024,37,Male,Chennai,4.1,18973,"Noodles, Roll","""150,110""",1211,260,310,15,Cancelled,2,South Indian,UPI
212,1006,43,17-02-2024,27,Male,Ahmedabad,4.2,11662,"Momos, Paneer Tikka","""140,220""",1212,360,311,64,On Time,2,Italian,Card
213,1006,30,11-07-2024,27,Male,Bangalore,3.6,18969,"Fried Rice, Fries","""170,90""",1213,260,312,36,On Time,2,Continental,Card
214,1006,6,27-08-2024,27,Male,Pune,3.7,16075,"Dosa, Burger","""60,120""",1214,180,313,27,On Time,2,South Indian,Card
215,1006,16,15-12-2024,27,Male,Bangalore,2.9,16556,"Idli, Sandwich, Pizza, Paratha","""50,80,250,70""",1215,450,314,37,On Time,4,Fast Food,Cash
216,1006,8,06-10-2024,27,Male,Mumbai,2.8,12987,"Pasta, Paratha","""180,70""",1216,250,315,47,Cancelled,2,South Indian,Cash
217,2340,49,16-03-2024,21,Male,Delhi,3,13061,"Biryani, Fries","""200,90""",1217,290,316,43,Late,2,Italian,Card
218,3687,11,25-11-2024,36,Female,Delhi,4.7,15737,"Noodles, Biryani, Fries","""150,200,90""",1218,440,317,51,On Time,3,Continental,Cash
219,3768,9,18-02-2024,34,Female,Chennai,3.3,11743,Fries,"""90""",1219,90,318,42,Cancelled,1,Italian,Card
220,1006,43,09-01-2024,27,Male,Ahmedabad,4.7,12210,"Momos, Burger, Paratha, Roll","""140,120,70,110""",1220,440,319,27,Cancelled,4,North Indian,Card
221,1006,37,02-12-2024,27,Male,Bangalore,3.2,18834,"Burger, Biryani, Momos, Paratha","""120,200,140,70""",1221,530,320,31,Late,4,Fast Food,Cash
222,2208,20,05-04-2024,23,Male,Pune,3.3,11887,Fried Rice,"""170""",1222,170,321,37,Cancelled,1,Continental,Card
223,2436,6,28-05-2024,46,Male,Pune,4,12219,"Fried Rice, Roll, Idli","""170,110,50""",1223,330,322,17,Cancelled,3,North Indian,Cash
224,1006,9,05-08-2024,27,Male,Chennai,3.1,15760,"Dosa, Fries, Sandwich, Pizza","""60,90,80,250""",1224,480,323,65,Late,4,Fast Food,UPI
225,3580,6,08-04-2024,27,Female,Pune,2.9,15970,"Pasta, Sandwich, Paratha","""180,80,70""",1225,330,324,38,On Time,3,North Indian,Card
226,1006,10,01-08-2024,27,Male,Hyderabad,4,11979,"Idli, Fried Rice, Noodles","""50,170,150""",1226,370,325,59,Cancelled,3,Continental,Card
227,1006,40,12-01-2024,27,Male,Bangalore,4.6,12774,"Sandwich, Paneer Tikka","""80,220""",1227,300,326,40,Cancelled,2,North Indian,UPI
228,3241,45,10-10-2024,58,Male,Mumbai,4.2,13063,Pasta,"""180""",1228,180,327,35,On Time,1,Chinese,UPI
229,1006,1,12-03-2024,27,Male,Hyderabad,3.7,13688,"Fried Rice, Idli, Burger","""170,50,120""",1229,340,328,25,On Time,3,Continental,UPI
230,1006,48,17-05-2024,27,Male,Hyderabad,3.8,12337,Roll,"""110""",1230,110,329,17,Cancelled,1,Continental,UPI
231,2271,5,30-05-2024,37,Female,Chennai,4,14391,"Biryani, Dosa, Pasta","""200,60,180""",1231,440,330,54,On Time,3,Fast Food,UPI
232,2510,40,10-06-2024,43,Female,Bangalore,4.2,14459,"Idli, Burger, Roll, Fries","""50,120,110,90""",1232,370,331,45,Cancelled,4,Italian,Cash
233,1006,40,09-12-2024,27,Male,Bangalore,4.6,15773,"Fries, Sandwich","""90,80""",1233,170,332,54,Cancelled,2,South Indian,Card
234,1006,1,14-11-2024,27,Male,Hyderabad,4.4,10611,"Roll, Fries, Idli, Burger","""110,90,50,120""",1234,370,333,26,Late,4,Italian,Card
235,1006,39,11-07-2024,27,Male,Kolkata,4,12915,"Burger, Paneer Tikka, Pasta","""120,220,180""",1235,520,334,41,Late,3,Fast Food,Cash
236,1006,32,03-02-2024,27,Male,Pune,4.8,15310,"Pasta, Fried Rice","""180,170""",1236,350,335,24,On Time,2,Fast Food,Card
237,1007,2,14-10-2024,44,Female,Pune,2.6,16917,Fries,"""90""",1237,90,336,37,Late,1,Continental,Card
238,1007,34,05-02-2024,44,Female,Mumbai,2.6,10400,"Paneer Tikka, Pizza","""220,250""",1238,470,337,43,On Time,2,Continental,UPI
239,1007,42,20-05-2024,44,Female,Ahmedabad,4.6,14551,"Fries, Sandwich, Paratha, Biryani","""90,80,70,200""",1239,440,338,61,On Time,4,Continental,UPI
240,2562,19,05-09-2024,26,Female,Mumbai,4.9,11031,"Burger, Fried Rice, Sandwich","""120,170,80""",1240,370,339,53,Cancelled,3,Chinese,UPI
241,1007,44,23-02-2024,44,Female,Mumbai,4.6,18131,"Roll, Paneer Tikka, Noodles, Paratha","""110,220,150,70""",1241,550,340,33,Cancelled,4,North Indian,Cash
242,1007,41,26-09-2024,44,Female,Pune,3.5,17760,"Idli, Momos, Dosa","""50,140,60""",1242,250,341,43,On Time,3,Italian,Cash
243,1007,37,03-09-2024,44,Female,Bangalore,3.2,11521,Paneer Tikka,"""220""",1243,220,342,34,Late,1,Fast Food,Card
244,3708,21,15-08-2024,58,Female,Ahmedabad,4.4,19422,"Paratha, Paneer Tikka","""70,220""",1244,290,343,53,Late,2,South Indian,Card
245,1007,19,04-05-2024,44,Female,Mumbai,4.2,11457,"Burger, Dosa, Paneer Tikka, Roll","""120,60,220,110""",1245,510,344,43,Late,4,Italian,Card
246,3210,37,03-06-2024,42,Male,Bangalore,2.8,13037,"Pizza, Momos, Paneer Tikka, Dosa","""250,140,220,60""",1246,670,345,60,Late,4,Continental,Card
247,1007,13,22-10-2024,44,Female,Ahmedabad,3.3,15041,"Momos, Pizza","""140,250""",1247,390,346,57,Late,2,Italian,Cash
248,2834,1,04-05-2024,27,Male,Hyderabad,3.9,17242,"Roll, Sandwich, Pasta, Fried Rice","""110,80,180,170""",1248,540,347,41,Cancelled,4,Chinese,Cash
249,1007,18,28-10-2024,44,Female,Bangalore,4.8,12127,"Idli, Fried Rice, Sandwich, Pizza","""50,170,80,250""",1249,550,348,46,On Time,4,North Indian,Card
250,1007,11,05-02-2024,44,Female,Delhi,4.3,10111,Momos,"""140""",1250,140,349,19,Late,1,South Indian,UPI
251,2609,40,08-03-2024,29,Male,Bangalore,3.5,16193,"Paratha, Idli, Momos","""70,50,140""",1251,260,350,19,On Time,3,South Indian,Cash
252,2298,10,26-11-2024,43,Female,Hyderabad,3.3,14463,Paratha,"""70""",1252,70,351,63,Late,1,North Indian,Cash
253,1007,39,29-01-2024,44,Female,Kolkata,2.8,12971,"Noodles, Roll, Pizza","""150,110,250""",1253,510,352,34,Cancelled,3,Continental,Card
254,1007,24,03-08-2024,44,Female,Ahmedabad,3.2,16107,"Dosa, Burger, Paneer Tikka, Idli","""60,120,220,50""",1254,450,353,39,Cancelled,4,Chinese,Card
255,1007,17,22-12-2024,44,Female,Ahmedabad,5,13049,"Momos, Fried Rice, Dosa","""140,170,60""",1255,370,354,45,On Time,3,Italian,UPI
256,1007,9,21-04-2024,44,Female,Chennai,4.1,12607,"Momos, Pasta","""140,180""",1256,320,355,45,Late,2,Chinese,UPI
257,1007,26,24-09-2024,44,Female,Chennai,3.4,12870,"Sandwich, Biryani","""80,200""",1257,280,356,31,Late,2,Fast Food,Card
258,2572,45,18-05-2024,35,Male,Mumbai,4.6,12032,"Fries, Dosa","""90,60""",1258,150,357,19,On Time,2,Chinese,Card
259,1007,41,31-12-2024,44,Female,Pune,3.8,10130,"Pizza, Momos, Pasta","""250,140,180""",1259,570,358,50,Late,3,Italian,Cash
260,3823,23,02-05-2024,31,Male,Kolkata,3.8,15138,"Pasta, Paratha","""180,70""",1260,250,359,65,On Time,2,South Indian,Cash
261,1007,25,12-02-2024,44,Female,Chennai,2.8,18425,"Dosa, Paneer Tikka, Burger, Fries","""60,220,120,90""",1261,490,360,65,On Time,4,Continental,Cash
262,3941,37,10-01-2024,21,Male,Bangalore,3.9,17287,Biryani,"""200""",1262,200,361,20,Late,1,Continental,Card
263,1007,48,14-09-2024,44,Female,Hyderabad,4.4,10023,Idli,"""50""",1263,50,362,53,Cancelled,1,South Indian,UPI
264,2621,48,22-10-2024,22,Female,Hyderabad,4.2,10897,"Noodles, Dosa, Paratha, Burger","""150,60,70,120""",1264,400,363,50,Late,4,Chinese,Cash
265,3590,40,12-07-2024,31,Female,Bangalore,2.7,13060,"Momos, Burger","""140,120""",1265,260,364,56,On Time,2,Continental,Cash
266,2099,7,03-09-2024,32,Female,Chennai,2.8,15401,"Roll, Dosa, Burger","""110,60,120""",1266,290,365,66,Late,3,South Indian,UPI
267,1008,17,05-09-2024,37,Female,Ahmedabad,4.1,15558,"Paneer Tikka, Fried Rice, Paratha","""220,170,70""",1267,460,366,21,Late,3,North Indian,Cash
268,1008,1,05-01-2024,37,Female,Hyderabad,4.4,17443,"Noodles, Roll, Paneer Tikka","""150,110,220""",1268,480,367,39,Late,3,Continental,UPI
269,1008,23,18-03-2024,37,Female,Kolkata,4.2,11126,"Pizza, Roll, Biryani","""250,110,200""",1269,560,368,37,Cancelled,3,Italian,UPI
270,1008,4,03-04-2024,37,Female,Bangalore,4.6,18931,Idli,"""50""",1270,50,369,44,Late,1,Fast Food,UPI
271,1008,22,13-08-2024,37,Female,Kolkata,3.3,18312,Paneer Tikka,"""220""",1271,220,370,56,On Time,1,North Indian,Cash
272,1008,14,05-07-2024,37,Female,Pune,2.8,18893,"Paratha, Momos","""70,140""",1272,210,371,35,Cancelled,2,South Indian,Cash
273,1008,26,16-11-2024,37,Female,Chennai,3.2,19193,"Sandwich, Paneer Tikka, Fried Rice, Noodles","""80,220,170,150""",1273,620,372,61,On Time,4,Chinese,UPI
274,2785,27,09-11-2024,56,Male,Kolkata,3.3,18287,Idli,"""50""",1274,50,373,69,Cancelled,1,Continental,Cash
275,2764,12,30-10-2024,25,Female,Bangalore,4.6,13120,"Sandwich, Roll, Burger","""80,110,120""",1275,310,374,55,Cancelled,3,Italian,Cash
276,1008,36,17-09-2024,37,Female,Bangalore,4.6,11213,"Fried Rice, Pasta","""170,180""",1276,350,375,59,Cancelled,2,Fast Food,Card
277,1008,27,21-03-2024,37,Female,Kolkata,3.8,17975,"Idli, Biryani, Sandwich","""50,200,80""",1277,330,376,60,On Time,3,South Indian,Card
278,1008,45,01-10-2024,37,Female,Mumbai,2.7,16605,Paratha,"""70""",1278,70,377,41,Late,1,Italian,Card
279,3971,22,24-05-2024,44,Male,Kolkata,4.3,18845,"Roll, Idli, Fries, Momos","""110,50,90,140""",1279,390,378,43,Cancelled,4,Italian,Card
280,3068,36,07-06-2024,32,Male,Bangalore,3.5,15517,Idli,"""50""",1280,50,379,50,Late,1,South Indian,UPI
281,3326,46,02-02-2024,25,Female,Pune,2.8,15796,"Fries, Roll, Burger","""90,110,120""",1281,320,380,37,On Time,3,Continental,UPI
282,1008,22,18-10-2024,37,Female,Kolkata,3.6,14830,Idli,"""50""",1282,50,381,58,On Time,1,Fast Food,Cash
283,1008,13,26-09-2024,37,Female,Ahmedabad,3.1,18923,"Biryani, Fried Rice","""200,170""",1283,370,382,69,On Time,2,Italian,Card
284,2159,17,12-10-2024,18,Male,Ahmedabad,2.9,10304,"Pizza, Burger","""250,120""",1284,370,383,61,On Time,2,South Indian,Card
285,1008,32,19-07-2024,37,Female,Pune,4.3,19067,"Fried Rice, Roll","""170,110""",1285,280,384,28,Late,2,Chinese,Cash
286,1008,15,09-08-2024,37,Female,Kolkata,3.8,19384,"Paneer Tikka, Sandwich, Momos","""220,80,140""",1286,440,385,29,On Time,3,North Indian,UPI
287,1008,30,17-03-2024,37,Female,Bangalore,2.9,10050,Pasta,"""180""",1287,180,386,34,Late,1,North Indian,Cash
288,1008,49,04-09-2024,37,Female,Delhi,4.4,10519,"Pizza, Burger, Paneer Tikka","""250,120,220""",1288,590,387,48,Late,3,Continental,Card
289,2063,30,15-04-2024,26,Male,Bangalore,4.3,19072,"Paratha, Dosa","""70,60""",1289,130,388,66,Cancelled,2,Continental,Card
290,1008,11,21-08-2024,37,Female,Delhi,2.7,13700,Sandwich,"""80""",1290,80,389,48,On Time,1,Chinese,Cash
291,3921,30,21-07-2024,57,Female,Bangalore,3.9,14091,"Idli, Paratha, Paneer Tikka","""50,70,220""",1291,340,390,33,On Time,3,Continental,Cash
292,2565,9,30-09-2024,43,Female,Chennai,4.6,10371,"Idli, Biryani, Burger, Paneer Tikka","""50,200,120,220""",1292,590,391,55,Late,4,Italian,UPI
293,1008,5,24-11-2024,37,Female,Chennai,4.6,16387,Paneer Tikka,"""220""",1293,220,392,46,On Time,1,Continental,Cash
294,1009,4,18-11-2024,48,Female,Bangalore,3.9,16407,"Sandwich, Fries, Noodles","""80,90,150""",1294,320,393,19,Late,3,North Indian,UPI
295,1009,32,21-03-2024,48,Female,Pune,3.7,12450,Paratha,"""70""",1295,70,394,27,Cancelled,1,Fast Food,Cash
296,1009,7,02-10-2024,48,Female,Chennai,4.5,11313,"Noodles, Roll, Dosa, Biryani","""150,110,60,200""",1296,520,395,27,Cancelled,4,North Indian,Card
297,1009,34,03-07-2024,48,Female,Mumbai,3.4,17351,Paratha,"""70""",1297,70,396,44,On Time,1,South Indian,UPI
298,1009,48,15-12-2024,48,Female,Hyderabad,4.7,11441,"Momos, Paneer Tikka, Fried Rice","""140,220,170""",1298,530,397,63,On Time,3,Continental,Card
299,1009,50,18-04-2024,48,Female,Ahmedabad,3.7,10002,"Noodles, Biryani, Pizza","""150,200,250""",1299,600,398,60,On Time,3,Italian,Cash
300,1009,7,04-06-2024,48,Female,Chennai,4.1,13971,"Roll, Idli, Momos, Paratha","""110,50,140,70""",1300,370,399,64,On Time,4,North Indian,Card
301,1009,9,12-03-2024,48,Female,Chennai,3,15161,"Sandwich, Momos, Roll","""80,140,110""",1301,330,400,26,Late,3,Italian,UPI
302,1009,17,08-04-2024,48,Female,Ahmedabad,4.2,12631,"Biryani, Idli, Roll","""200,50,110""",1302,360,401,27,Cancelled,3,Fast Food,UPI
303,1009,28,17-09-2024,48,Female,Chennai,3.8,11200,"Fries, Pizza, Roll","""90,250,110""",1303,450,402,59,Cancelled,3,Chinese,Card
304,1009,33,10-08-2024,48,Female,Chennai,3.3,16789,"Dosa, Idli, Burger, Noodles","""60,50,120,150""",1304,380,403,24,On Time,4,South Indian,Card
305,1009,42,23-12-2024,48,Female,Ahmedabad,3.5,14197,"Biryani, Sandwich, Idli","""200,80,50""",1305,330,404,66,Cancelled,3,South Indian,UPI
306,1009,43,10-12-2024,48,Female,Ahmedabad,2.6,10762,"Dosa, Pizza, Momos, Sandwich","""60,250,140,80""",1306,530,405,19,Cancelled,4,Chinese,UPI
307,1009,36,27-04-2024,48,Female,Bangalore,4.1,12096,"Fries, Momos","""90,140""",1307,230,406,69,Late,2,Chinese,Card
308,1009,7,05-09-2024,48,Female,Chennai,3.3,13850,"Paratha, Fried Rice, Idli, Biryani","""70,170,50,200""",1308,490,407,54,On Time,4,Chinese,Cash
309,2209,17,16-10-2024,59,Female,Ahmedabad,2.8,16951,"Idli, Biryani","""50,200""",1309,250,408,21,Late,2,Chinese,Cash
310,1009,26,29-02-2024,48,Female,Chennai,4.7,13341,"Fried Rice, Sandwich, Dosa, Roll","""170,80,60,110""",1310,420,409,23,Cancelled,4,Chinese,UPI
311,1009,29,08-05-2024,48,Female,Chennai,2.7,10888,"Burger, Fried Rice, Pizza","""120,170,250""",1311,540,410,68,Cancelled,3,Chinese,UPI
312,2338,3,08-02-2024,43,Male,Pune,4,14781,"Paneer Tikka, Pizza, Roll","""220,250,110""",1312,580,411,23,Cancelled,3,North Indian,Card
313,3787,39,15-04-2024,25,Female,Kolkata,3.4,12804,Paneer Tikka,"""220""",1313,220,412,69,Late,1,Italian,Card
314,3551,7,26-02-2024,50,Male,Chennai,4.1,16408,Paneer Tikka,"""220""",1314,220,413,21,Late,1,North Indian,UPI
315,1009,36,09-03-2024,48,Female,Bangalore,4.7,17076,"Momos, Fried Rice, Burger, Dosa","""140,170,120,60""",1315,490,414,64,On Time,4,Italian,UPI
316,2496,43,17-03-2024,52,Male,Ahmedabad,4.7,12913,"Roll, Fried Rice","""110,170""",1316,280,415,51,On Time,2,Italian,Card
317,3424,39,10-10-2024,50,Female,Kolkata,3.5,16978,"Noodles, Roll, Biryani","""150,110,200""",1317,460,416,60,On Time,3,Continental,UPI
318,1010,46,05-11-2024,53,Male,Pune,2.8,18413,"Fried Rice, Paratha, Dosa, Biryani","""170,70,60,200""",1318,500,417,58,Cancelled,4,North Indian,UPI
319,1010,41,11-06-2024,53,Male,Pune,2.9,13466,"Dosa, Noodles, Fried Rice","""60,150,170""",1319,380,418,43,Late,3,Chinese,UPI
320,1010,14,02-12-2024,53,Male,Pune,4.3,14989,Biryani,"""200""",1320,200,419,60,Cancelled,1,North Indian,Card
321,1010,29,07-03-2024,53,Male,Chennai,3,18213,Pasta,"""180""",1321,180,420,17,On Time,1,South Indian,UPI
322,2583,43,08-10-2024,27,Male,Ahmedabad,3,15482,"Pizza, Idli, Sandwich","""250,50,80""",1322,380,421,20,Cancelled,3,North Indian,Card
323,2014,44,10-11-2024,55,Male,Mumbai,2.8,17269,Biryani,"""200""",1323,200,422,68,On Time,1,Fast Food,Card
324,2424,18,21-01-2024,21,Female,Bangalore,3.8,13624,"Sandwich, Idli, Pizza, Roll","""80,50,250,110""",1324,490,423,42,Cancelled,4,Chinese,Cash
325,1010,39,15-07-2024,53,Male,Kolkata,2.5,11458,"Fried Rice, Roll, Paratha, Idli","""170,110,70,50""",1325,400,424,52,On Time,4,Fast Food,UPI
326,1010,49,08-03-2024,53,Male,Delhi,3.3,14667,"Momos, Paratha, Fried Rice, Biryani","""140,70,170,200""",1326,580,425,65,Cancelled,4,Chinese,Cash
327,3991,32,03-11-2024,25,Male,Pune,2.9,18538,"Biryani, Pasta, Idli","""200,180,50""",1327,430,426,37,Cancelled,3,North Indian,Cash
328,2239,17,23-08-2024,27,Female,Ahmedabad,4.8,18104,"Paratha, Momos, Roll","""70,140,110""",1328,320,427,23,Late,3,Fast Food,Cash
329,1010,47,08-03-2024,53,Male,Kolkata,3.9,16247,Paneer Tikka,"""220""",1329,220,428,67,On Time,1,Italian,Cash
330,1010,29,11-03-2024,53,Male,Chennai,3.3,10557,"Fries, Sandwich, Burger, Idli","""90,80,120,50""",1330,340,429,62,Late,4,Italian,Card
331,3149,34,16-07-2024,40,Female,Mumbai,2.7,14236,"Paratha, Roll, Noodles, Pasta","""70,110,150,180""",1331,510,430,24,Late,4,North Indian,Cash
332,1010,19,26-01-2024,53,Male,Mumbai,3.9,18748,"Noodles, Burger, Idli","""150,120,50""",1332,320,431,20,Late,3,Italian,Card
333,1010,46,15-01-2024,53,Male,Pune,4.9,10317,"Biryani, Pizza, Sandwich","""200,250,80""",1333,530,432,56,Cancelled,3,North Indian,UPI
334,1010,2,25-06-2024,53,Male,Pune,4,17909,"Burger, Pizza, Fries","""120,250,90""",1334,460,433,43,Cancelled,3,North Indian,UPI
335,2215,47,11-11-2024,20,Male,Kolkata,3.1,12898,"Biryani, Idli, Paratha, Roll","""200,50,70,110""",1335,430,434,15,On Time,4,Fast Food,Cash
336,3242,2,10-05-2024,56,Female,Pune,4.9,11517,Roll,"""110""",1336,110,435,67,On Time,1,Chinese,Card
337,1010,1,12-04-2024,53,Male,Hyderabad,4,11767,Pasta,"""180""",1337,180,436,24,Late,1,Italian,Card
338,1010,4,09-04-2024,53,Male,Bangalore,4.9,10018,"Idli, Sandwich","""50,80""",1338,130,437,48,Cancelled,2,Fast Food,Cash
339,1010,31,14-02-2024,53,Male,Bangalore,4.7,18177,Dosa,"""60""",1339,60,438,23,Cancelled,1,Italian,Cash
340,1010,9,04-06-2024,53,Male,Chennai,4.3,13997,Fried Rice,"""170""",1340,170,439,18,On Time,1,Fast Food,Cash
341,1010,22,29-12-2024,53,Male,Kolkata,3.6,12772,"Burger, Roll, Idli","""120,110,50""",1341,280,440,25,On Time,3,Fast Food,Cash
342,3768,33,18-04-2024,34,Female,Chennai,4.7,17673,Paneer Tikka,"""220""",1342,220,441,15,On Time,1,Italian,Card
343,1010,31,14-12-2024,53,Male,Bangalore,4.2,17639,"Dosa, Idli, Paratha","""60,50,70""",1343,180,442,68,On Time,3,Italian,UPI
344,1010,3,07-05-2024,53,Male,Pune,3.3,17529,"Biryani, Fries","""200,90""",1344,290,443,22,On Time,2,South Indian,Card
345,3780,22,05-06-2024,19,Male,Kolkata,3.2,18194,Sandwich,"""80""",1345,80,444,24,Late,1,Continental,Cash
346,3786,1,05-05-2024,20,Male,Hyderabad,2.6,19166,Pasta,"""180""",1346,180,445,16,Cancelled,1,North Indian,Card
347,3046,34,21-10-2024,43,Female,Mumbai,4.8,17321,"Biryani, Sandwich","""200,80""",1347,280,446,15,Cancelled,2,Italian,UPI
348,1010,13,28-04-2024,53,Male,Ahmedabad,2.9,12912,"Fries, Burger","""90,120""",1348,210,447,63,Cancelled,2,South Indian,UPI
349,1011,31,06-05-2024,18,Female,Bangalore,3.1,13406,Pasta,"""180""",1349,180,448,64,Cancelled,1,South Indian,Card
350,3829,28,01-10-2024,38,Male,Chennai,3,14643,"Noodles, Biryani, Roll","""150,200,110""",1350,460,449,62,On Time,3,Italian,Cash
351,1011,22,05-09-2024,18,Female,Kolkata,3.9,13888,"Sandwich, Pasta, Momos","""80,180,140""",1351,400,450,38,On Time,3,Italian,Card
352,3535,14,12-04-2024,22,Male,Pune,2.5,11873,"Idli, Noodles, Burger, Paratha","""50,150,120,70""",1352,390,451,43,Cancelled,4,Continental,Card
353,1011,9,24-09-2024,18,Female,Chennai,4.7,13562,"Fried Rice, Paratha, Idli","""170,70,50""",1353,290,452,37,On Time,3,Fast Food,Card
